10;0.35;0;0;0;0;0
7;0;0;0;0;0;0
4;0;0;0;0;0;0
7;0.35;0;0;0;0;0
4;0;0;0;0;0;0
0;0.05;0;0;0;0;0
0;0.25;0;0;0;0;0
5;0.25;0;0;0;0;0
0;0;0;0;0;1;0
0;0.25;0;0;0;0;0
